,RowID,Project,Date,Time,Location,Species,Race_table,Genetics,Genetics_old,Genetics_specific,Genetics_conf,Adipose,Fork_length_mm,Weight_g,ID,Photo,Tissue_sample,Method,Handling,Specimen,Comment,
722,68,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,44,0.82,SBP19-058,812,YES,Seine,Tissue sample and specimen,YES,,
723,69,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.996416,Present,41,0.58,SBP19-059,813,YES,Seine,Tissue sample and specimen,YES,,
724,70,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,Fall-Feather,0.838971,Present,39,0.57,SBP19-060,814,YES,Seine,Tissue sample and specimen,YES,,
725,71,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.903008,Present,41,0.64,SBP19-061,815,YES,Seine,Tissue sample and specimen,YES,,
726,72,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.702095,Present,44,0.74,SBP19-062,816,YES,Seine,Tissue sample and specimen,YES,,
727,86,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999998,Present,48,1.15,SBP19-063,817,YES,Seine,Tissue sample and specimen,YES,,
728,87,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,45,0.88,SBP19-064,818,YES,Seine,Tissue sample and specimen,YES,,
729,88,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Late fall,Late fall,LateFall,0.673921,Present,44,0.8,SBP19-065,819,YES,Seine,Tissue sample and specimen,YES,,
730,89,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.617913,Present,47,1.04,SBP19-066,820,YES,Seine,Tissue sample and specimen,YES,,
731,90,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Spring,Spring,Spring,Spring-MillDeer,0.974891,Present,58,1.97,SBP19-067,822,YES,Seine,Tissue sample and release,,,
732,91,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Winter,Winter,Winter,Winter,1,Present,74,4.32,SBP19-068,823,YES,Seine,Tissue sample and release,,,
733,92,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Spring,Spring,Spring,Spring-Butte,0.999446,Present,52,1.45,SBP19-069,824,YES,Seine,Tissue sample and release,,,
734,93,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999999,Present,46,1,SBP19-070,825,YES,Seine,Tissue sample and specimen,YES,,
735,94,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Spring,Winter,Winter,Winter,1,Present,64,2.59,SBP19-071,826,YES,Seine,Tissue sample and release,,,
736,95,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.642276,Present,45,0.86,SBP19-072,827,YES,Seine,Tissue sample and specimen,YES,,
737,96,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,,,,,Present,47,0.97,SBP19-073,828,YES,Seine,Tissue sample and specimen,YES,,
738,97,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999992,Present,44,0.88,SBP19-074,829,YES,Seine,Tissue sample and specimen,YES,,
739,98,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.892989,Present,45,0.88,SBP19-075,830,YES,Seine,Tissue sample and specimen,YES,,
740,99,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Spring,Spring,Spring,Spring-MillDeer,0.972539,Present,54,1.6,SBP19-076,831,YES,Seine,Tissue sample and release,,,
741,100,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Spring,Spring,Spring,Spring-Butte,0.999997,Present,50,1.27,SBP19-077,832,YES,Seine,Tissue sample and release,,,
742,101,Sutter Bypass 2019,1/31/2019,10:00,Lundberg Farms phase I field,Chinook,Winter,Winter,Winter,Winter,1,Present,82,6.01,SBP19-078,833,YES,Seine,Tissue sample and release,,,
743,124,Sutter Bypass 2019,2/11/2019,13:10,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,0.990081,Present,52,1.51,SBP19-079,834,YES,Seine,Tissue sample and release,,Did we take specimen?,
744,125,Sutter Bypass 2019,2/11/2019,13:10,Butte Creek at Mallard Ranch,Chinook,Spring,Spring,Spring,Spring-Butte,1,Present,53,1.87,SBP19-080,835,YES,Seine,Tissue sample and release,,,
745,126,Sutter Bypass 2019,2/11/2019,13:10,Butte Creek at Mallard Ranch,Chinook,Spring,Spring,Spring,Spring-Butte,0.99752,Present,54,1.63,SBP19-081,836,YES,Seine,Tissue sample and release,,,
746,127,Sutter Bypass 2019,2/11/2019,13:10,Butte Creek at Mallard Ranch,Chinook,Spring,Spring,Spring,Spring-Butte,1,Present,54,1.72,SBP19-082,837,YES,Seine,Tissue sample and release,,,
747,130,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,0.999861,Present,50,1.27,SBP19-083,838,YES,Seine,Tissue sample and specimen,YES,,
748,131,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,0.999885,Present,50,1.28,SBP19-084,839-840,YES,Seine,Tissue sample and specimen,YES,,
749,132,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,0.998854,Present,51,1.57,SBP19-085,845-846,YES,Seine,Tissue sample and specimen,YES,,
750,133,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,0.997388,Present,51,1.47,SBP19-086,847,YES,Seine,Tissue sample and specimen,YES,,
751,134,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,53,1.66,SBP19-087,848-849,YES,Seine,Tissue sample and specimen,YES,,
752,135,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,48,1.22,SBP19-088,850,YES,Seine,Tissue sample and specimen,YES,,
753,136,Sutter Bypass 2019,2/12/2019,11:00,Butte Creek at Mallard Ranch,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,46,1.05,SBP19-089,851,YES,Seine,Tissue sample and specimen,YES,,
754,144,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,Spring-Butte,1,Present,56,1.97,SBP19-090,852,YES,Seine,Tissue sample and release,,,
755,145,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,50,1.51,SBP19-091,853,YES,Seine,Tissue sample and specimen,YES,,
756,146,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,53,1.8,SBP19-092,855,YES,Seine,Tissue sample and specimen,YES,,
757,147,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,Spring-Butte,1,Present,57,2.08,SBP19-093,857,YES,Seine,Tissue sample and release,,,
758,148,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,0.999963,Present,53,1.81,SBP19-094,858,YES,Seine,Tissue sample and specimen,YES,,
759,149,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,47,1.07,SBP19-095,859,YES,Seine,Tissue sample and specimen,YES,,
760,150,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,Spring-Butte,1,Present,55,1.85,SBP19-096,860,YES,Seine,Tissue sample and release,,,
761,151,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,49,1.3,SBP19-097,861,YES,Seine,Tissue sample and specimen,YES,,
762,152,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,0.999078,Present,38,0.49,SBP19-098,862,YES,Seine,Tissue sample and specimen,YES,,
763,153,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,Spring-Butte,0.999999,Present,65,3.32,SBP19-099,863,YES,Seine,Tissue sample and release,,,
764,154,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,Spring-Butte,1,Present,56,2.13,SBP19-100,865,YES,Seine,Tissue sample and release,,,
765,155,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,Spring-Butte,0.996234,Present,55,1.87,SBP19-101,866,YES,Seine,Tissue sample and release,,,
766,156,Sutter Bypass 2019,2/12/2019,13:00,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,Spring-Butte,0.999704,Present,53,1.6,SBP19-102,868,YES,Seine,Tissue sample and specimen,YES,,
767,157,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,73,4.5,SBP19-103,413,YES,Fyke,Tissue sample and release,,,
768,158,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Fall,Spring,Spring,SpButte,0.8264,Present,67,3.28,SBP19-104,414,YES,Fyke,Tissue sample and specimen,YES,,
769,159,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,0.5813,Present,83,6.7,SBP19-105,415,YES,Fyke,Tissue sample and release,,,
770,160,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,72,4.27,SBP19-106,416,YES,Fyke,Tissue sample and release,,,
771,161,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,77,4.86,SBP19-107,417,YES,Fyke,Tissue sample and release,,,
772,162,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,84,7.08,SBP19-108,418,YES,Fyke,Tissue sample and release,,,
773,163,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,77,5.15,SBP19-109,419,YES,Fyke,Tissue sample and release,,,
774,164,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Fall,Fall,Fall,Fall,0.9828,Present,45,0.94,SBP19-110,420,YES,Fyke,Tissue sample and specimen,YES,,
775,165,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,0.9993,Present,86,7.91,SBP19-111,421,YES,Fyke,Tissue sample and release,,,
776,166,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,0.9997,Present,80,5.76,SBP19-112,422,YES,Fyke,Tissue sample and release,,,
777,167,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,73,3.94,SBP19-113,424,YES,Fyke,Tissue sample and release,,,
778,168,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,0.9999,Present,79,5.56,SBP19-114,425,YES,Fyke,Tissue sample and release,,,
779,169,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Fall,Spring,Spring,,,Present,60,2.55,SBP19-115,426,YES,Fyke,Tissue sample and specimen,YES,,
780,170,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,86,7.43,SBP19-116,427,YES,Fyke,Tissue sample and release,,,
781,171,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Winter,Spring,Spring,SpButte,1,Present,96,10.52,SBP19-117,428,YES,Fyke,Tissue sample and release,,Changed FL to 96 from 98 based on photo,
782,172,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Fall,Spring,Spring,SpButte,1,Present,54,1.64,SBP19-118,430,YES,Fyke,Tissue sample and specimen,YES,,
783,173,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Fall,Spring,Spring,SpButte,1,Present,44,0.8,SBP19-119,431,YES,Fyke,Tissue sample and specimen,YES,,
784,174,Sutter Bypass 2019,3/20/2019,9:30,North wetland at Mallard Ranch,Chinook,Spring,Spring,Spring,SpButte,1,Present,87,7.66,SBP19-120,432,YES,Fyke,Tissue sample and release,,,
785,179,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.9105,Present,92,8.53,SBP19-121,643,YES,Seine,Measure and release,,,
786,180,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,1,Present,93,9.41,SBP19-122,644,YES,Seine,Measure and release,,,
787,181,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Fall,Spring,Spring,SpButte,0.6267,Present,73,4.44,SBP19-123,645,YES,Seine,Tissue sample and specimen,YES,,
788,182,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.8184,Present,98,11.19,SBP19-124,646,YES,Seine,Measure and release,,,
789,183,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.9999,Present,81,6.53,SBP19-125,647,YES,Seine,Measure and release,,,
790,184,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.9995,Present,97,11.08,SBP19-126,649,YES,Seine,Measure and release,,,
791,185,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.7187,Present,87,6.83,SBP19-127,651,YES,Seine,Measure and release,,,
792,186,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.9999,Present,96,10.33,SBP19-128,652,YES,Seine,Measure and release,,,
793,187,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,1,Present,93,9.6,SBP19-129,653,YES,Seine,Measure and release,,,
794,188,Sutter Bypass 2019,4/4/2019,11:30,Boat channel at Sanborn Slough,Chinook,Spring,Spring,Spring,SpButte,0.9999,Present,88,7.99,SBP19-130,654,YES,Seine,Measure and release,,,
795,189,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,1,Present,80,6.03,SBP19-131,655,YES,Seine,Measure and release,,,
796,190,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,1,Clipped,78,4.75,SBP19-132,656,YES,Seine,Measure and release,,,
797,191,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.9993,Present,43,0.78,SBP19-133,657,YES,Seine,Tissue sample and specimen,YES,,
798,192,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.9992,Present,74,4.01,SBP19-134,658,YES,Seine,Tissue sample and specimen,YES,,
799,193,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,0.5073,Present,77,4.54,SBP19-135,659,YES,Seine,Measure and release,,,
800,194,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,0.9998,Present,88,7.59,SBP19-136,660,YES,Seine,Measure and release,,,
801,195,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,1,Clipped,76,4.82,SBP19-137,661,YES,Seine,Measure and release,,,
802,196,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.9977,Present,69,3.38,SBP19-138,662,YES,Seine,Tissue sample and specimen,YES,,
803,197,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,0.8029,Present,82,5.68,SBP19-139,663,YES,Seine,Measure and release,,,
804,198,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.7935,Present,60,2.26,SBP19-140,664,YES,Seine,Tissue sample and specimen,YES,,
805,199,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,0.9939,Present,76,4.81,SBP19-141,665,YES,Seine,Measure and release,,Changed FL based on photo,
806,200,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.999,Present,72,3.95,SBP19-142,666,YES,Seine,Tissue sample and specimen,YES,,
807,201,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.9928,Clipped,68,3.15,SBP19-143,667,YES,Seine,Tissue sample and specimen,YES,,
808,202,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.9999,Clipped,69,3.4,SBP19-144,668,YES,Seine,Tissue sample and specimen,YES,,
809,203,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Spring,Fall,Fall,Fall,0.9136,Partial,78,5.04,SBP19-145,669,YES,Seine,Measure and release,,,
810,204,Sutter Bypass 2019,4/4/2019,13:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall,0.9413,Present,71,4.09,SBP19-146,673,YES,Seine,Tissue sample and specimen,YES,,
811,205,Sutter Bypass 2019,4/16/2019,10:00,East margin of Sutter Bypass North of 113 and south of pumps,Chinook,Fall,Late fall,Late fall,LateFall,0.8415,Present,58,2.32,SBP19-147,675,YES,Seine,Tissue sample and specimen,YES,,
812,210,Sutter Bypass 2019,4/16/2019,14:45,Sutter Bypass at Franklin Rd,Chinook,Spring,,,,,Present,88,7.74,SBP19-148,680,YES,Seine,Tissue sample and release,,,
813,211,Sutter Bypass 2019,4/16/2019,14:45,Sutter Bypass at Franklin Rd,Chinook,Fall,Fall,Fall,Fall,0.923,Present,38,0.46,SBP19-149,681,YES,Seine,Tissue sample and specimen,YES,,
814,257,Sutter Bypass 2019,4/29/2019,10:11,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,,,Present,46,0.98,SBP19-150,933,YES,Seine,Tissue sample and specimen,YES,,
815,258,Sutter Bypass 2019,4/29/2019,10:11,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,Fall,1,Clipped,80,6.97,SBP19-151,934,YES,Seine,Tissue sample and release,,,
816,259,Sutter Bypass 2019,4/29/2019,10:11,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,Fall,0.9991,Present,46,1.24,SBP19-152,935,YES,Seine,Tissue sample and specimen,YES,,
817,,Sutter Bypass 2018,3/27/2018,11:30,Tisdale weir,Chinook,Fall,,,,,,34,0.35,STW001,260-261,,Seine,,,Tisdale sill seining,
818,,Sutter Bypass 2018,4/16/2018,12:30,Tisdale bypass,Chinook,Fall,,,,,,78,5.72,TISBYP001,330,,Seine,Euthanized,YES,,
819,,Sutter Bypass 2018,4/16/2018,12:30,Tisdale bypass,Chinook,Fall,,,,,,79,4.93,TISBYP002,331-332,,Seine,Euthanized,YES,,
820,,Sutter Bypass 2018,4/16/2018,12:30,Tisdale bypass,Chinook,Fall,,,,,,73,4,TISBYP003,333,,Seine,Euthanized,YES,,
821,,Sutter Bypass 2018,4/16/2018,12:30,Tisdale weir,Chinook,Spring,,,,,,84,6.03,,334,,Seine,,,,
822,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,73,4.48,TISBYP005,335,,Seine,Euthanized,YES,,
823,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,80,6.3,,336-337,,Seine,,,,
824,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,70,4.55,TISBYP006,338,,Seine,Euthanized,YES,,
825,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,79,6.28,,,,Seine,,,,
826,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,74,5.02,TISBYP007,339,,Seine,Euthanized,YES,,
827,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,72,4.24,TISBYP008,340,,Seine,Euthanized,YES,,
828,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,71,4.32,TISBYP009,,,Seine,Euthanized,YES,,
829,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Spring,,,,,,83,6.46,,341,,Seine,,,,
830,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,78,5.44,TISBYP010,342,,Seine,Euthanized,YES,,
831,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Spring,,,,,,82,6.68,,343,,Seine,,,,
832,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,76,5.12,TISBYP011,344,,Seine,Euthanized,YES,,
833,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Spring,,,,,,81,6.23,,345-346,,Seine,,,,
834,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,68,3.71,TISBYP012,347,,Seine,Euthanized,YES,,
835,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,75,4.41,TISBYP013,348,,Seine,Euthanized,YES,,
836,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,79,5.5,TISBYP014,349,,Seine,Euthanized,YES,,
837,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Spring,,,,,,85,6.92,,350,,Seine,,,,
838,,Sutter Bypass 2018,4/16/2018,14:00,Tisdale weir,Chinook,Fall,,,,,,75,4.86,,351,,Seine,,,,
839,44,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,70,4.51,NG043,475-476,,Seine,,,,
840,45,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,67,3.84,NG044,488-489,,Seine,,,,
841,46,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,82,7.26,NG045,477-478,,Seine,,,,
842,47,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,70,4.36,NG046,479-480,,Seine,,,,
843,48,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,68,4.09,,,,Seine,,,,
844,49,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,72,4.55,NG048,481,,Seine,,,,
845,50,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,76,5.72,,,,Seine,,,,
846,51,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Fall,Fall,Fall,Fall,,Present,61,2.89,NG050,482,,Seine,Photo 482?,,,
847,52,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Fall,Fall,Fall,Fall,,Present,65,3.37,NG051,483,,Seine,,,,
848,53,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,68,4.02,,,,Seine,,,,
849,54,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,72,4.68,NG053,484,,Seine,,,,
850,55,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Fall,Fall,Fall,Fall,,Present,62,2.85,NG054,485,,Seine,,,,
851,56,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,69,4.44,NG055,486,,Seine,,,,
852,57,Knaggs flood extension 2017,3/16/2017,12:00,KNGFX,Chinook,Spring,,,,,Present,74,5.45,NG056,487,,Seine,,,,
853,69,Knaggs flood extension 2017,4/3/2017,14:35,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,78,5.49,KFX001,653,,Seine,,,,
854,70,Knaggs flood extension 2017,4/3/2017,14:35,KNGFX,Chinook,Fall,Fall,Fall,Fall,,Present,68,3.79,KFX002,654,,Seine,,,,
855,71,Knaggs flood extension 2017,4/3/2017,14:35,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,88,7.94,KFX003,655,,Seine,,,,
856,72,Knaggs flood extension 2017,4/3/2017,14:35,KNGFX,Chinook,Winter,Winter,Winter,Winter,,Present,107,13.2,KFX004,656,,Seine,,,,
857,73,Knaggs flood extension 2017,4/3/2017,14:35,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,82,6.74,KFX005,657,,Seine,,,,
858,74,Knaggs flood extension 2017,4/3/2017,14:35,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,88,8.1,KFX006,658,,Seine,,,,
859,75,Knaggs flood extension 2017,4/3/2017,15:00,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,86,7.02,KFX007,659,,Seine,"DOA, taken",YES,,
860,76,Knaggs flood extension 2017,4/3/2017,15:00,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,88,7.75,KFX008,660,,Seine,,,,
861,77,Knaggs flood extension 2017,4/3/2017,15:00,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,89,8.42,KFX009,661,,Seine,,,,
862,144,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,82,6.71,CON001,721,,Seine,Taken,YES,,
863,145,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,84,6.47,CON002,722,,Seine,Taken,YES,,
864,146,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Fall,Fall,Fall,Fall,,Present,74,5.03,CON003,723,,Seine,,,,
865,147,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,88,7.89,CON004,724,,Seine,Taken,YES,,
